,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,truth
0,0.6384918810878287,0.7423879672320944,-0.7861324590011372,-0.06585430832567042,2.0260800959516705,1.1995605477741456,-1.47887591013387,2.0809213647843223,-0.08202937594324954,1.1921704805834956,-0.2633166229397169,0.22373784867874794,-0.06414351462782694,-0.3935444469011205,3.3371196254352684,-0.6442823874471105,-0.4144287482653075,0.8523811227592687,1.0892581425209586,0.09353254158449167,0.9581037053841633,-1.072159336773277,0.6650496221392536,-0.8178405772898419,-0.08105882069427146,1.7721525493407506,0.30497048215496697,0.07907240650438856,0.054352855061521696,1
1,-0.32751804022462944,2.1266535146621592,-1.2029520079751557,0.364890306973267,1.0473912629758753,3.2355847872482,-0.7260947994327513,0.7354343768879815,-0.6097951460960719,2.5632234754523533,-0.9769132637307969,-0.959959918665099,-0.5944157838027966,-0.9121931072052094,2.3049345156826577,-3.0820298870865637,-0.25467470038676443,0.1718238258163413,2.1013766565159044,-0.2676318370223575,-0.1008277695225408,-1.7034203121147558,0.09214429545885444,-0.8293133447766576,-1.3532830743600994,1.775398526799387,0.9515354060850438,-1.1720716750221982,0.4557881075195668,1
2,1.8872907228920632,1.3549432470114984,-0.3140600860933532,-0.6246174281714963,0.0949173094547885,1.0028991155522198,-0.45532196221414856,-0.3769640767139586,0.9140754556588628,1.5500195222329938,0.32736385005959673,1.1048138062657853,1.7309415989216856,0.2869280121140358,-1.119982178346538,-0.03804541975634344,-0.21181385827300886,-1.0820004368667642,0.04564437940908128,0.4835077538124006,0.3236881892373846,1.1838057371780373,0.239658840652011,0.8713557179747211,0.8156379596672775,0.7258658151737069,0.41681133388155056,-0.626804998715034,0.08392032408109422,1
3,1.263447973093276,0.8430220489101391,-1.8213958969180017,-0.8173982350185737,1.0378585795377988,2.1081185672247624,-1.8581209984069142,1.0786916713740458,0.43300209948738877,2.4116638813419775,-0.7225450831617268,-0.14883424825135602,0.18551774829112888,-0.20192881913864297,2.0936528178584597,-2.2884528967504747,-1.189820346505058,1.2783868495937125,2.136074812322693,0.8734829660403113,-0.9321715220940628,-1.1800978017627843,0.9738009957993472,-1.627008119448137,-0.33950168255006696,1.055873523468379,0.37841104144323784,-2.054755849044192,-0.3914336009258822,1
4,-1.4438291594362604,1.4298718839130864,-1.1350976627933382,-0.9303557390305319,-0.43891296307746414,1.6311478537815403,-1.34512065319456,0.004546259505321913,0.12596410451912352,-0.786524220301959,0.10201754244135902,-0.9778195664540252,-0.5531494593533834,-0.38609648963826737,-0.18670920101481053,-0.9456554673548047,-0.05985269077878745,0.8523811227592687,1.9396298686781048,0.45366796184773217,1.265877775485111,-1.8942309634943117,0.4935210812169767,-1.4204983046854696,0.028886485178086518,1.749430707130297,1.2793779027771313,-0.9723205163750197,1.0528235396455554,0
5,-0.742052455171236,0.01005625328153855,0.14347206998975695,-0.2812266159751405,-0.3133992978094648,0.4752057702689531,-0.6217004525532911,-0.6661570722170767,0.2844353277285505,-0.5142782827333209,0.09177452845871158,-1.2149560009847706,0.5734211981156221,-0.8431302307678501,-0.20891396543582463,-0.4441427359253982,0.6882638261158474,0.0077327310356658414,-0.228737960355372,0.20980483441233755,0.3637813631202673,-1.0706246666549426,0.047546874819063424,-0.38862409954782806,-0.8221187394962497,-0.5736071607669525,0.43169144720139585,-0.4702432797753537,-0.1821868970950605,0
6,0.7008390446608185,-0.6725053441869406,-0.3528339976258192,-0.9454167395654621,-0.11480172618288288,0.6033471559701175,-1.1901602945453589,1.086852320277132,0.2250086190250157,-1.141566602801264,0.4041864549294495,-0.3447942726020773,0.9179950072682289,-0.6196915128822765,-0.05280774283960181,0.4052871804167507,0.6921602663080083,-0.2710117568930434,0.7022402508298525,0.07295337471230692,-0.015924577770554466,0.2169635626274738,0.6135910598625693,-0.43249056346800213,0.41726470851939207,-0.41455426529378414,0.3577708842576455,-0.5309784293640228,-0.2720265145006861,0
7,1.0823443074764956,-0.2781728828289491,-0.012592923928423446,-0.1788118123376313,-0.27526856405716105,0.38710856759940404,-1.0727166543059645,0.4809241392229798,-0.3607689381955438,-1.3197894588384655,-0.6935232102108944,-0.431612004909358,1.4379506953308472,-0.7530776565897244,0.4908725496506908,-0.12764282189106316,0.8655518548591057,1.1553185285082073,0.577326889925413,0.27154233502889363,0.19987103459907443,-0.2332063387505666,0.5827159224965618,-0.13554834616220635,0.6885583204122192,0.030144646539365987,0.033288413153910124,-0.9021376768503356,-0.7348711256916902,0
8,0.7617017519582611,-0.6719584198299946,-0.6087418137401015,-0.5914832269946546,-0.6255946804064507,0.4182540432906578,-1.1183891810657296,-0.005654551623535647,-0.8715556487187865,-1.1682298647280895,-0.5945074083786398,-0.5328166757132748,0.7941960339199857,-1.0516730341277187,-1.2229315406621508,0.41808680929313835,0.7486586490943217,0.04139244278554789,-0.733729581789559,-0.5238424645810636,-0.04540485268443864,-0.0848548939782575,0.1641862826462094,-0.17199125464973605,-0.7121734336238943,-0.3041910317001557,-0.19615333416500322,-0.6079096188430021,-1.4080996510604222,0
9,-1.183307083077695,1.2887653998210455,-0.47303312337646697,-1.114099945556655,0.5191217224491667,1.9078976520666935,-0.882686319751944,-0.37186367114952984,0.30424423062973044,0.19440315269019154,-0.06528501927520779,-1.4183575452475439,0.6477005821245665,-0.561462028827248,-0.13557095568156485,-1.5018575221651427,0.15445151978998686,-0.8726791044221855,1.0396130888281687,0.5894904632041559,1.0264979431843735,-1.4149023298679209,0.28254097588258026,-1.2349094188693468,-0.44659126619197065,0.4856634832346344,0.8286544702824457,-0.5579718291812087,1.0198444395852628,0
10,0.46184158429769007,-0.11136095396045026,-0.3082439993634829,-0.5960015271551331,-0.49054833170037504,0.7946693637878278,-1.3141285814647197,0.9924948173351973,0.9268097503810494,0.31228283699826065,-0.31282452385584425,-0.3681110349931751,0.5589779845583278,-0.8492240139829115,0.4087822084578497,-0.13695164289207404,1.0136165821611698,-0.12690611596386236,0.5234112939794802,0.022534415875453736,-0.7753364595522002,-0.6138045280974548,0.7988418840586267,-1.2808004888166065,0.7942200429388983,-0.49137573181483873,0.03472842412034687,-0.9615231564481439,-0.3573172905186836,0
